1787226289.615360, Self-RAG Decomposed-Shared, pipeline, prepare, start, 9345355453682025
1787226373.523415, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 7, 9345439361501788
1787226373.523737, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345439361801837
1787226373.524905, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345439363064513
1787226373.535220, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345439373307264
1787226373.535616, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345439373701409
1787226373.539245, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345439377345900
1787226373.966354, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345439804506746
1787226374.143832, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345439981920835
1787226374.144813, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345439982892950
1787226374.145359, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345439983466088
1787226374.145639, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345439983702409
1787226374.145864, Self-RAG Decomposed-Shared, End stage, run, start, 9345439983951673
1787226374.146261, Self-RAG Decomposed-Shared, End stage, run, end, 9345439984329514
1787226374.146401, Self-RAG Decomposed-Shared, pipeline - val, run, end, 20676332772713386549848919750780667467, 1787226372.159388, 1, 8, 9345439984478747
1787226378.947308, Self-RAG Decomposed-Shared, pipeline - val, run, start, 30154858248063953763036016231254420413, 1787226378.947022, 1, 9, 9345444785400086
1787226378.947757, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345444785832711
1787226378.948117, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345444786187848
1787226378.948715, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345444786796234
1787226378.970684, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345444808767485
1787226378.970866, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345444808945181
1787226378.971751, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345444809830448
1787226378.972079, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345444810161697
1787226378.975530, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345444813597275
1787226379.530614, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345445368741741
1787226379.675418, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345445513506947
1787226379.676177, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345445514262917
1787226379.676700, Self-RAG Decomposed-Shared, Grade router, run, start, 9345445514778967
1787226379.677096, Self-RAG Decomposed-Shared, Grade router, run, end, 9345445515169928
1787226379.677255, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345445515339417
1787226379.677761, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345445515830202
1787226379.679570, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345445517679456
1787226379.683193, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345445521277450
1787226380.260916, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345446099023471
1787226380.443097, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9345446281210519
1787226380.444532, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345446282613803
1787226380.444873, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345446282962076
1787226380.445590, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345446283659998
1787226380.446439, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345446284530753
1787226380.449727, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345446287798506
1787226381.001634, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345446839738977
1787226381.158146, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345446996234043
1787226381.159288, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345446997372622
1787226381.159884, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345446997977456
1787226381.160135, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345446998197345
1787226381.160395, Self-RAG Decomposed-Shared, End stage, run, start, 9345446998486066
1787226381.160834, Self-RAG Decomposed-Shared, End stage, run, end, 9345446998903811
1787226381.160983, Self-RAG Decomposed-Shared, pipeline - val, run, end, 30154858248063953763036016231254420413, 1787226378.947022, 1, 9, 9345446999066324
1787226384.811702, Self-RAG Decomposed-Shared, pipeline - val, run, start, 147328713597147779578580692459422227201, 1787226384.811188, 1, 10, 9345450649795436
1787226384.812166, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345450650242493
1787226384.812664, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345450650737855
1787226384.813277, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345450651380177
1787226384.825344, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345450663422165
1787226384.825529, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345450663609030
1787226384.826338, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345450664415624
1787226384.826430, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345450664505096
1787226384.828544, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345450666614943
1787226385.184553, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345451022707140
1787226385.322714, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345451160798326
1787226385.323753, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345451161834025
1787226385.324217, Self-RAG Decomposed-Shared, Grade router, run, start, 9345451162291754
1787226385.324392, Self-RAG Decomposed-Shared, Grade router, run, end, 9345451162454587
1787226385.324984, Self-RAG Decomposed-Shared, Query rewrite formatter, run, start, 9345451163093277
1787226385.325598, Self-RAG Decomposed-Shared, Query rewrite formatter, run, end, 9345451163661662
1787226385.326405, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, start, 9345451164519505
1787226385.328330, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, start, 9345451166408087
1787226385.590717, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, end, 9345451428836673
1787226386.179324, Self-RAG Decomposed-Shared, Shared LLM (rewrite), n_generated_tokens, 13, 9345452017409414
1787226386.180431, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, end, 9345452018514025
1787226386.181050, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345452019135083
1787226386.191527, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345452029606571
1787226386.191927, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345452030014140
1787226386.192613, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345452030688894
1787226386.192741, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345452030829214
1787226386.195615, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345452033700359
1787226386.660324, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345452498438405
1787226386.820268, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345452658376841
1787226386.821024, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345452659089659
1787226386.821320, Self-RAG Decomposed-Shared, Grade router, run, start, 9345452659401196
1787226386.821745, Self-RAG Decomposed-Shared, Grade router, run, end, 9345452659821341
1787226386.822963, Self-RAG Decomposed-Shared, Query rewrite formatter, run, start, 9345452661072129
1787226386.824049, Self-RAG Decomposed-Shared, Query rewrite formatter, run, end, 9345452662132196
1787226386.824515, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, start, 9345452662605430
1787226386.826561, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, start, 9345452664625516
1787226387.218827, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, end, 9345453056968735
1787226387.402957, Self-RAG Decomposed-Shared, pipeline - val, run, start, 175666963401149707593691487893151734942, 1787226387.402437, 1, 11, 9345453241049660
1787226387.403262, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345453241339084
1787226387.404474, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345453242547920
1787226387.405081, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345453243189730
1787226387.417896, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345453255971785
1787226387.418260, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345453256337002
1787226387.419105, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345453257180764
1787226387.419230, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345453257304397
1787226387.851943, Self-RAG Decomposed-Shared, Shared LLM (rewrite), n_generated_tokens, 13, 9345453690037018
1787226387.852117, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345453690190859
1787226387.852903, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, end, 9345453690976525
1787226387.853198, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345453691285278
1787226387.869147, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345453707225742
1787226387.869430, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345453707521567
1787226387.870303, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345453708375505
1787226388.222455, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345454060746443
1787226388.396201, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345454234309544
1787226388.396580, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345454234645465
1787226388.396619, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345454234681370
1787226388.396753, Self-RAG Decomposed-Shared, Grade router, run, start, 9345454234824826
1787226388.396867, Self-RAG Decomposed-Shared, Grade router, run, end, 9345454234929978
1787226388.397141, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345454235215739
1787226388.397613, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345454235683069
1787226388.398142, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345454236249582
1787226388.400681, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345454238756262
1787226388.774705, Self-RAG Decomposed-Shared, pipeline - val, run, start, 302444824459474799776519116711201183213, 1787226388.774329, 1, 12, 9345454612847186
1787226388.775188, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345454613265203
1787226388.775551, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345454613621764
1787226388.775668, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345454613740404
1787226388.790205, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345454628283056
1787226388.790562, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345454628660209
1787226388.791826, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345454629906405
1787226388.864022, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345454702114944
1787226389.017498, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345454855583456
1787226389.017995, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345454856109010
1787226389.018365, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345454856446131
1787226389.019083, Self-RAG Decomposed-Shared, Grade router, run, start, 9345454857169973
1787226389.020273, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345454858354840
1787226389.021131, Self-RAG Decomposed-Shared, Grade router, run, end, 9345454859209691
1787226389.021896, Self-RAG Decomposed-Shared, End stage, run, start, 9345454859994397
1787226389.022515, Self-RAG Decomposed-Shared, End stage, run, end, 9345454860588527
1787226389.022628, Self-RAG Decomposed-Shared, pipeline - val, run, end, 147328713597147779578580692459422227201, 1787226384.811188, 1, 10, 9345454860710079
1787226389.387920, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345455226032033
1787226389.522362, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9345455360435256
1787226389.522532, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345455360620760
1787226389.523376, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345455361448507
1787226389.523841, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345455361920412
1787226389.533920, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345455372024491
1787226389.534792, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345455372876221
1787226390.045554, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345455883663671
1787226390.207110, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345456045198496
1787226390.207352, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345456045440944
1787226390.208229, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345456046303347
1787226390.208938, Self-RAG Decomposed-Shared, Grade router, run, start, 9345456047023301
1787226390.209594, Self-RAG Decomposed-Shared, Grade router, run, end, 9345456047670471
1787226390.209969, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345456048049096
1787226390.210455, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345456048526634
1787226390.210721, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345456048806298
1787226390.566648, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345456404936511
1787226390.716044, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345456554132435
1787226390.716403, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345456554468900
1787226390.716542, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345456554648676
